file_path,dataset,speaker_id,ground_truth_raw,ground_truth_4class,e2v_raw,e2v_4class,e2v_correct,e2v_conf_top,mean_f0,std_f0,min_f0,max_f0,energy,speech_rate
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_IWW_NEU_XX.wav,cremad,1040,neutral,neutral,NEUTRAL,neutral,True,,132.9171727637389,32.52111725697742,91.67253593353615,242.99295178840532,0.010826446115970612,0.4150197628458498
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_IWW_SAD_XX.wav,cremad,1040,sad,sad,FEARFUL,fearful,False,,150.02717285238813,32.89215272325894,82.42275120589038,230.79857495201793,0.0064194174483418465,0.20553359683794467
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_MTI_ANG_XX.wav,cremad,1040,angry,angry,ANGRY,angry,True,,202.03146702293347,50.38077512765668,155.3016188945038,484.59458246295605,0.06330864876508713,0.5739130434782609
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_MTI_HAP_XX.wav,cremad,1040,happy,happy,HAPPY,happy,True,,170.06621091283708,37.1029971725265,106.40794063216538,259.164378464592,0.01229524239897728,0.3881856540084388
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_MTI_NEU_XX.wav,cremad,1040,neutral,neutral,NEUTRAL,neutral,True,,141.37524796210988,29.46279592343319,79.42231871239866,241.86802001876214,0.01347836572676897,0.45054945054945056
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_MTI_SAD_XX.wav,cremad,1040,sad,sad,FEARFUL,fearful,False,,155.86593891856725,21.053045166694726,114.42295203544563,230.71082672373208,0.009268587455153465,0.332
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_TAI_ANG_XX.wav,cremad,1040,angry,angry,ANGRY,angry,True,,186.7642660807286,17.247782366963055,160.30503602316517,227.32224245697165,0.0307186059653759,0.3890784982935154
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_TAI_HAP_XX.wav,cremad,1040,happy,happy,HAPPY,happy,True,,178.77052869187392,34.47047079500138,75.85200194295417,292.8023646262011,0.012806490994989872,0.3650190114068441
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_TAI_NEU_XX.wav,cremad,1040,neutral,neutral,NEUTRAL,neutral,True,,136.41488630428657,13.030252153151066,109.64796043399002,165.97327534971836,0.012267684563994408,0.39461883408071746
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_TAI_SAD_XX.wav,cremad,1040,sad,sad,SAD,sad,True,,141.6869249866295,25.689231331770827,99.7570520277483,239.16776588397326,0.009882133454084396,0.4115384615384615
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_TIE_ANG_XX.wav,cremad,1040,angry,angry,DISGUSTED,disgusted,False,,139.95256309024228,25.068360258844027,91.34763772773998,223.24983278208427,0.020981593057513237,0.445993031358885
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_TIE_HAP_XX.wav,cremad,1040,happy,happy,HAPPY,happy,True,,193.58072766925864,37.838102163949024,90.17190778514242,274.95810647415294,0.01699318364262581,0.5689655172413793
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_TIE_NEU_XX.wav,cremad,1040,neutral,neutral,NEUTRAL,neutral,True,,136.42842604453313,35.052067044522886,104.87150868601589,244.92549670805695,0.008847326040267944,0.3296296296296296
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_TIE_SAD_XX.wav,cremad,1040,sad,sad,SAD,sad,True,,136.81385965679289,31.556540970557297,74.9676798284899,231.65794922526064,0.00850028544664383,0.45425867507886436
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_TSI_ANG_XX.wav,cremad,1040,angry,angry,ANGRY,angry,True,,216.7041643914041,88.9147724666746,147.05549366403724,483.33259615304564,0.02264426276087761,0.2217391304347826
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_TSI_HAP_XX.wav,cremad,1040,happy,happy,HAPPY,happy,True,,210.07023364379413,18.02938359195979,162.06231367303488,238.05087114204198,0.011088477447628975,0.2320675105485232
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_TSI_NEU_XX.wav,cremad,1040,neutral,neutral,NEUTRAL,neutral,True,,155.07129596427927,33.59258531857878,77.89514678238531,242.10647356603442,0.010424445383250713,0.33482142857142855
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_TSI_SAD_XX.wav,cremad,1040,sad,sad,SAD,sad,True,,171.98244955139148,26.32474898035246,145.3965493932172,238.0384270430165,0.007116488181054592,0.2222222222222222
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_WSI_ANG_XX.wav,cremad,1040,angry,angry,ANGRY,angry,True,,222.230593077569,44.51499379183979,155.43939857035284,349.0580880432411,0.0381648875772953,0.45
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_WSI_HAP_XX.wav,cremad,1040,happy,happy,HAPPY,happy,True,,180.2015956180329,30.720032241916563,77.89675551066385,223.0279364749019,0.017327073961496353,0.4156378600823045
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_WSI_NEU_XX.wav,cremad,1040,neutral,neutral,NEUTRAL,neutral,True,,149.0200427195859,39.34445684741167,78.19287414546854,250.17310579319297,0.012960346415638924,0.4591439688715953
G:\SpeechProcessing\CREMA-D\AudioWAV\1040_WSI_SAD_XX.wav,cremad,1040,sad,sad,SAD,sad,True,,144.35988767081696,39.0970481451125,87.43383352957753,245.264380093249,0.007312093395739794,0.3310104529616725
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_DFA_ANG_XX.wav,cremad,1041,angry,angry,ANGRY,angry,True,,234.01785469881906,43.45769052998817,107.90795730682727,291.51513049991206,0.1381312608718872,0.5333333333333333
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_DFA_HAP_XX.wav,cremad,1041,happy,happy,HAPPY,happy,True,,178.58307282278096,56.446474985383766,113.83769120351148,506.2018610863973,0.03334255516529083,0.4473684210526316
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_DFA_NEU_XX.wav,cremad,1041,neutral,neutral,NEUTRAL,neutral,True,,165.21029465117607,118.42575635792247,90.5756241895826,543.2940968690275,0.014331335201859474,0.4519774011299435
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_DFA_SAD_XX.wav,cremad,1041,sad,sad,SAD,sad,True,,128.87308707637695,33.94974978063938,76.44291780805383,228.46344727067586,0.008918117731809616,0.3524229074889868
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IEO_ANG_HI.wav,cremad,1041,angry,angry,ANGRY,angry,True,,284.55645392368274,25.27041229599946,219.13747638334982,318.65278216054213,0.15518790483474731,0.38626609442060084
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IEO_ANG_LO.wav,cremad,1041,angry,angry,ANGRY,angry,True,,135.5473561113809,5.924532241254322,120.87819988619736,148.2813392883544,0.01577092707157135,0.3672316384180791
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IEO_ANG_MD.wav,cremad,1041,angry,angry,ANGRY,angry,True,,173.13106250209435,13.178954884382708,142.66272945696448,193.4513986144289,0.036256976425647736,0.34101382488479265
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IEO_HAP_HI.wav,cremad,1041,happy,happy,HAPPY,happy,True,,180.06233050520044,17.16129587521123,143.325145892109,208.53850014035794,0.04178674891591072,0.34080717488789236
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IEO_HAP_LO.wav,cremad,1041,happy,happy,HAPPY,happy,True,,119.06618771880922,15.682615213770523,84.03886999644295,199.71618369256592,0.009898743592202663,0.3719806763285024
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IEO_HAP_MD.wav,cremad,1041,happy,happy,HAPPY,happy,True,,125.22755247932311,10.004745697934709,101.39559530088951,137.53059362642568,0.01309890579432249,0.37967914438502676
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IEO_NEU_XX.wav,cremad,1041,neutral,neutral,SAD,sad,False,,120.4153035444995,44.1515320369728,94.13779084735295,223.50479764692017,0.00743254367262125,0.24277456647398843
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IEO_SAD_HI.wav,cremad,1041,sad,sad,SAD,sad,True,,125.01515445189344,43.77558287245465,75.41571233298998,235.86864115245092,0.007922773249447346,0.31390134529147984
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IEO_SAD_LO.wav,cremad,1041,sad,sad,SAD,sad,True,,109.29294344072886,15.68879798005442,77.3654155554078,178.06450098645522,0.009934489615261555,0.43169398907103823
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IEO_SAD_MD.wav,cremad,1041,sad,sad,FEARFUL,fearful,False,,126.27606373764877,30.302426015091594,92.70343701273681,236.26451805111424,0.011487656272947788,0.41578947368421054
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IOM_ANG_XX.wav,cremad,1041,angry,angry,DISGUSTED,disgusted,False,,173.57152434675157,21.94469655090127,109.33219659877015,210.98994486274924,0.057658616453409195,0.5177664974619289
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IOM_HAP_XX.wav,cremad,1041,happy,happy,HAPPY,happy,True,,141.3130961354502,16.049589977433445,95.55979044082079,215.76367704133693,0.028641637414693832,0.5634517766497462
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IOM_NEU_XX.wav,cremad,1041,neutral,neutral,NEUTRAL,neutral,True,,103.82829543644631,19.00539332213831,88.98730230609458,216.5061395300288,0.010814613662660122,0.5685279187817259
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IOM_SAD_XX.wav,cremad,1041,sad,sad,SAD,sad,True,,119.13700017105084,26.830827663916406,93.8321216835045,220.3208643841799,0.013009502552449703,0.5232067510548524
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_ITH_ANG_XX.wav,cremad,1041,angry,angry,ANGRY,angry,True,,183.16021107104908,32.43197720413986,111.56239803805393,320.83297950173886,0.06872471421957016,0.38783269961977185
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_ITH_HAP_XX.wav,cremad,1041,happy,happy,HAPPY,happy,True,,159.6262249719372,37.04286453154322,91.17790733081118,227.91050865597006,0.022905418649315834,0.4826086956521739
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_ITH_NEU_XX.wav,cremad,1041,neutral,neutral,SAD,sad,False,,112.59922175205861,23.56360362800894,83.18997390079372,223.73215251440965,0.010716622695326805,0.42585551330798477
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_ITH_SAD_XX.wav,cremad,1041,sad,sad,SAD,sad,True,,118.08398250768145,27.401470324311926,87.29961918687111,238.215737833571,0.010845987126231194,0.5344129554655871
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_ITS_ANG_XX.wav,cremad,1041,angry,angry,ANGRY,angry,True,,202.27135956091442,62.483777997166335,124.86346494228893,579.0162690245334,0.06926065683364868,0.4827586206896552
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_ITS_HAP_XX.wav,cremad,1041,happy,happy,HAPPY,happy,True,,178.44277249624537,44.80047930470613,98.48294622462195,249.30868516426216,0.024123871698975563,0.49444444444444446
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_ITS_NEU_XX.wav,cremad,1041,neutral,neutral,SAD,sad,False,,164.20600296244027,112.37481844815426,92.44010805135943,527.955374942454,0.009767874144017696,0.39906103286384975
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_ITS_SAD_XX.wav,cremad,1041,sad,sad,SAD,sad,True,,132.27480265112428,36.247465440158955,76.04309508673356,228.9983214805621,0.009198586456477642,0.45357142857142857
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IWL_ANG_XX.wav,cremad,1041,angry,angry,ANGRY,angry,True,,214.35043520472504,31.623488259841743,146.5922302827595,288.10941452471707,0.1027899906039238,0.503448275862069
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IWL_HAP_XX.wav,cremad,1041,happy,happy,HAPPY,happy,True,,168.519301183941,35.558236350130905,96.2455825061779,226.90053808465154,0.02791416458785534,0.43846153846153846
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IWL_NEU_XX.wav,cremad,1041,neutral,neutral,NEUTRAL,neutral,True,,131.34782572667032,23.97229606723379,94.15947378360607,234.0877060156801,0.016486553475260735,0.4777327935222672
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IWL_SAD_XX.wav,cremad,1041,sad,sad,SAD,sad,True,,123.56231407800078,29.467147889827338,82.84988886470059,229.34559531938274,0.009854896925389767,0.5955056179775281
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IWW_ANG_XX.wav,cremad,1041,angry,angry,ANGRY,angry,True,,271.6255159080158,71.02387614995321,162.19274726131653,528.2301002173334,0.151837557554245,0.5467980295566502
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IWW_HAP_XX.wav,cremad,1041,happy,happy,HAPPY,happy,True,,154.24055808729392,20.646096958708046,105.66222100573297,220.66838444928646,0.025873973965644836,0.49693251533742333
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IWW_NEU_XX.wav,cremad,1041,neutral,neutral,SAD,sad,False,,112.85809840897488,24.302353551385742,90.78697064193175,215.75890158588516,0.009312858805060387,0.36086956521739133
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_IWW_SAD_XX.wav,cremad,1041,sad,sad,SAD,sad,True,,122.33482248773923,31.86093467046139,75.77585089866074,236.16425767006174,0.00798045378178358,0.36329588014981273
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_MTI_ANG_XX.wav,cremad,1041,angry,angry,ANGRY,angry,True,,258.0609789805088,73.26552076899324,160.301029764824,490.5211361303355,0.13364434242248535,0.4901185770750988
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_MTI_HAP_XX.wav,cremad,1041,happy,happy,HAPPY,happy,True,,177.70505906324007,52.70510025393146,136.0474111469172,488.8747459277077,0.05364564433693886,0.6820809248554913
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_MTI_NEU_XX.wav,cremad,1041,neutral,neutral,NEUTRAL,neutral,True,,128.6109651689424,32.31794968220302,75.49009200694073,249.6308050316769,0.016644366085529327,0.5491071428571429
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_MTI_SAD_XX.wav,cremad,1041,sad,sad,SAD,sad,True,,125.21083760579535,30.757118540320597,96.40703863535337,224.26878398789154,0.010087188333272934,0.45569620253164556
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_TAI_ANG_XX.wav,cremad,1041,angry,angry,ANGRY,angry,True,,251.50100641696787,92.0690233665333,159.7794555797152,598.850511025142,0.11597494781017303,0.4187725631768953
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_TAI_HAP_XX.wav,cremad,1041,happy,happy,HAPPY,happy,True,,210.77802984793698,101.59288762198575,103.13062774517515,548.6950714070693,0.04447922110557556,0.5782608695652174
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_TAI_NEU_XX.wav,cremad,1041,neutral,neutral,NEUTRAL,neutral,True,,123.41874381838433,23.427269932749095,75.17581381418319,239.1786603789606,0.016665369272232056,0.5020242914979757
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_TAI_SAD_XX.wav,cremad,1041,sad,sad,SAD,sad,True,,115.34028604162445,18.434143691903593,89.73544381865376,225.36397255077875,0.014988410286605358,0.4897119341563786
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_TIE_ANG_XX.wav,cremad,1041,angry,angry,ANGRY,angry,True,,193.73654276531292,77.10634116339254,107.03491072098971,540.8857927342563,0.055877264589071274,0.43333333333333335
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_TIE_HAP_XX.wav,cremad,1041,happy,happy,NEUTRAL,neutral,False,,125.172074797424,31.46432505253906,92.00606259248214,228.26359201791146,0.013630591332912445,0.576
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_TIE_NEU_XX.wav,cremad,1041,neutral,neutral,SAD,sad,False,,133.5913827236423,47.37201332573673,92.82268557574574,266.9109624954454,0.008755725808441639,0.362962962962963
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_TIE_SAD_XX.wav,cremad,1041,sad,sad,SAD,sad,True,,112.78349214306564,26.938307166875006,90.1431041087991,231.2126303668061,0.009289014153182507,0.36
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_TSI_ANG_XX.wav,cremad,1041,angry,angry,ANGRY,angry,True,,282.8665802436835,96.13797216142366,174.73662611363838,548.3814905522678,0.11001265794038773,0.43043478260869567
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_TSI_HAP_XX.wav,cremad,1041,happy,happy,HAPPY,happy,True,,236.94061916311878,103.63207799519382,139.77953540052303,553.6817100423525,0.022262511774897575,0.21518987341772153
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_TSI_NEU_XX.wav,cremad,1041,neutral,neutral,NEUTRAL,neutral,True,,150.955338362576,70.6904600138606,77.57480440255321,420.99407080155356,0.009937971830368042,0.25833333333333336
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_TSI_SAD_XX.wav,cremad,1041,sad,sad,DISGUSTED,disgusted,False,,202.67881542286472,140.2504800819768,91.77941180398206,534.4149769480805,0.010504016652703285,0.24413145539906103
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_WSI_ANG_XX.wav,cremad,1041,angry,angry,ANGRY,angry,True,,192.9686742645707,60.26885087053587,93.47042079825566,500.7160579187725,0.05646459013223648,0.4175084175084175
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_WSI_HAP_XX.wav,cremad,1041,happy,happy,HAPPY,happy,True,,194.0607581598376,50.812183783346946,154.30884486752225,539.4284993543761,0.03663405776023865,0.47783251231527096
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_WSI_NEU_XX.wav,cremad,1041,neutral,neutral,NEUTRAL,neutral,True,,127.08519341934291,28.281637139040082,92.80921223987518,223.47445016312275,0.012099521234631538,0.42
G:\SpeechProcessing\CREMA-D\AudioWAV\1041_WSI_SAD_XX.wav,cremad,1041,sad,sad,SAD,sad,True,,125.6938471391686,37.40135768261198,89.67804006152956,235.2876891718054,0.008770632557570934,0.33797909407665505
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_DFA_ANG_XX.wav,cremad,1042,angry,angry,ANGRY,angry,True,,211.79550751743207,92.3155924188245,138.99213889444925,498.2441138612816,0.02417423203587532,0.3157894736842105
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_DFA_HAP_XX.wav,cremad,1042,happy,happy,HAPPY,happy,True,,230.22388441152262,44.536977153590506,157.17270820470827,320.1666164896835,0.04274012893438339,0.5025380710659898
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_DFA_NEU_XX.wav,cremad,1042,neutral,neutral,NEUTRAL,neutral,True,,155.67467671391205,27.046913882967615,107.14795853371221,221.3938570177985,0.01604549214243889,0.34763948497854075
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_DFA_SAD_XX.wav,cremad,1042,sad,sad,DISGUSTED,disgusted,False,,142.70958006001237,25.081509932871757,98.41061139532094,222.90823806800316,0.01753542572259903,0.475
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IEO_ANG_HI.wav,cremad,1042,angry,angry,ANGRY,angry,True,,281.87375489001005,44.617232530494825,189.7743169864508,377.5894180576739,0.12735123932361603,0.48
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IEO_ANG_LO.wav,cremad,1042,angry,angry,HAPPY,happy,False,,159.40316111383012,20.413418454381517,125.0522223329878,194.59690326378407,0.04067457467317581,0.437125748502994
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IEO_ANG_MD.wav,cremad,1042,angry,angry,ANGRY,angry,True,,260.19959073004463,36.58291574237444,182.5809984985919,322.8907132874733,0.061247602105140686,0.4444444444444444
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IEO_HAP_HI.wav,cremad,1042,happy,happy,ANGRY,angry,False,,186.21887214456314,43.6089012261999,79.52501079131265,231.90421249458353,0.02235252968966961,0.2846441947565543
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IEO_HAP_LO.wav,cremad,1042,happy,happy,HAPPY,happy,True,,228.02088485956676,26.87428896657659,194.38549467849248,283.94459423907097,0.022625163197517395,0.295
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IEO_HAP_MD.wav,cremad,1042,happy,happy,HAPPY,happy,True,,170.89818805323097,37.354576048734344,108.2868904212553,242.04605799441364,0.020397963002324104,0.4088669950738916
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IEO_NEU_XX.wav,cremad,1042,neutral,neutral,NEUTRAL,neutral,True,,158.9940506150524,36.49753416526628,92.77575201174166,268.07264298312185,0.011998004280030727,0.3368421052631579
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IEO_SAD_HI.wav,cremad,1042,sad,sad,HAPPY,happy,False,,125.73966707084539,14.619286363906351,83.33229603116179,147.83127296866138,0.010724339634180069,0.27075812274368233
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IEO_SAD_LO.wav,cremad,1042,sad,sad,SAD,sad,True,,132.97792088161845,39.03313210900099,97.70319311545506,305.62043987199274,0.013046848587691784,0.4444444444444444
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IEO_SAD_MD.wav,cremad,1042,sad,sad,SAD,sad,True,,146.28924809272962,36.43013057242089,114.52850963892297,233.72322476372713,0.010390428826212883,0.3359683794466403
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IOM_ANG_XX.wav,cremad,1042,angry,angry,ANGRY,angry,True,,165.69718079554755,29.93052330917182,106.73401502688905,218.65881704907525,0.040888529270887375,0.5177664974619289
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IOM_HAP_XX.wav,cremad,1042,happy,happy,HAPPY,happy,True,,206.97026660075983,47.38346196033564,144.2761231902424,385.0106484143432,0.032569315284490585,0.43478260869565216
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IOM_NEU_XX.wav,cremad,1042,neutral,neutral,NEUTRAL,neutral,True,,152.53516888563297,24.41622984187489,103.07439197576315,221.61262128075103,0.023993931710720062,0.5915492957746479
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IOM_SAD_XX.wav,cremad,1042,sad,sad,SAD,sad,True,,136.37694509060313,22.610775929580566,85.62707456444869,217.97262634241773,0.021668579429388046,0.7058823529411765
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_ITH_ANG_XX.wav,cremad,1042,angry,angry,ANGRY,angry,True,,169.82149283021533,30.565525872329594,121.21907043364367,214.68183416820744,0.03429953381419182,0.3037037037037037
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_ITH_HAP_XX.wav,cremad,1042,happy,happy,HAPPY,happy,True,,186.96636839207378,45.17950942457808,89.89633744515616,305.8521480000157,0.04123320430517197,0.5291666666666667
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_ITH_NEU_XX.wav,cremad,1042,neutral,neutral,NEUTRAL,neutral,True,,134.01905639109327,26.763254046232053,92.1378106960658,193.1655325561608,0.02047775126993656,0.5
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_ITH_SAD_XX.wav,cremad,1042,sad,sad,SAD,sad,True,,143.8373568333624,31.11773255794877,84.9445676801881,235.8701136378111,0.020692292600870132,0.5222222222222223
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_ITS_ANG_XX.wav,cremad,1042,angry,angry,ANGRY,angry,True,,150.9053560265163,24.48233415181547,118.98153582891392,213.12186350291918,0.02747354842722416,0.36771300448430494
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_ITS_HAP_XX.wav,cremad,1042,happy,happy,HAPPY,happy,True,,228.9426013521735,71.9049178144916,125.62007596189471,352.7667944699991,0.03335306793451309,0.3904761904761905
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_ITS_NEU_XX.wav,cremad,1042,neutral,neutral,NEUTRAL,neutral,True,,166.84342345179792,43.35525498733591,79.26127613197787,394.5965252300165,0.025934183970093727,0.4838709677419355
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_ITS_SAD_XX.wav,cremad,1042,sad,sad,NEUTRAL,neutral,False,,150.10391727384035,24.07157257794654,94.92900924981544,179.60373347613427,0.021268442273139954,0.5232067510548524
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IWL_ANG_XX.wav,cremad,1042,angry,angry,ANGRY,angry,True,,161.46287718424293,19.309533588387374,122.04761695773676,201.9139324687368,0.046391017735004425,0.525691699604743
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IWL_HAP_XX.wav,cremad,1042,happy,happy,HAPPY,happy,True,,208.93559827493075,70.55790441545422,128.04632706733798,433.11450397708995,0.05489397794008255,0.6184971098265896
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IWL_NEU_XX.wav,cremad,1042,neutral,neutral,NEUTRAL,neutral,True,,148.41335801283572,47.969592370141,104.83533431446821,417.93773519907194,0.026330184191465378,0.545
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IWL_SAD_XX.wav,cremad,1042,sad,sad,SAD,sad,True,,147.2940901444435,26.316812440617618,105.16843159081162,202.00427380843115,0.026947665959596634,0.5965665236051502
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IWW_ANG_XX.wav,cremad,1042,angry,angry,ANGRY,angry,True,,185.26844291698768,34.08544819153607,121.46545466085986,267.1050131054865,0.029917670413851738,0.29596412556053814
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IWW_HAP_XX.wav,cremad,1042,happy,happy,HAPPY,happy,True,,234.32982567141357,50.73816952960327,119.07946740082302,334.7821340692663,0.0424066036939621,0.35960591133004927
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IWW_NEU_XX.wav,cremad,1042,neutral,neutral,NEUTRAL,neutral,True,,134.62257259085118,27.78944597195575,91.72967131117571,219.7325261285785,0.016224509105086327,0.4439461883408072
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_IWW_SAD_XX.wav,cremad,1042,sad,sad,SAD,sad,True,,161.20874751998028,25.806920257655335,101.42832791991637,233.51539478183335,0.019661545753479004,0.6062176165803109
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_MTI_ANG_XX.wav,cremad,1042,angry,angry,NEUTRAL,neutral,False,,163.97255497734847,38.93754141977287,89.56538065048589,434.40420561272737,0.049775343388319016,0.6833333333333333
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_MTI_HAP_XX.wav,cremad,1042,happy,happy,HAPPY,happy,True,,211.654359854986,51.01208715967516,90.86855373253194,379.4496769300343,0.04326537624001503,0.5609756097560976
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_MTI_NEU_XX.wav,cremad,1042,neutral,neutral,NEUTRAL,neutral,True,,155.61589136715384,26.092007894161526,103.5468599076485,204.18970294014485,0.03165585175156593,0.7078189300411523
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_MTI_SAD_XX.wav,cremad,1042,sad,sad,SAD,sad,True,,156.0813767025482,29.161700470772246,78.25728058487984,213.5436495650887,0.0298298429697752,0.6245733788395904
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_TAI_ANG_XX.wav,cremad,1042,angry,angry,DISGUSTED,disgusted,False,,204.58636188665614,90.17303864046092,119.67388011951546,478.30026852643783,0.04814593493938446,0.6036866359447005
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_TAI_HAP_XX.wav,cremad,1042,happy,happy,HAPPY,happy,True,,277.4890798217245,116.5528136911459,144.30975731490958,555.4856288077116,0.046056803315877914,0.5381165919282511
G:\SpeechProcessing\CREMA-D\AudioWAV\1042_TAI_NEU_XX.wav,cremad,1042,neutral,neutral,NEUTRAL,neutral,True,,133.7566636404189,24.57856509143096,89.76974777943462,226.6903420100864,0.016960717737674713,0.47577092511013214
