file_path,dataset,speaker_id,ground_truth_raw,ground_truth_4class,e2v_raw,e2v_4class,e2v_correct,e2v_conf_top,mean_f0,std_f0,min_f0,max_f0,energy,speech_rate,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro06\Ses03M_impro06_M025.wav,iemocap,Ses03M,sad,sad,SAD,sad,TRUE,,116.3361253,16.24974568,77.35411606,145.7846084,0.003253122,0.173913043,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro06\Ses03M_impro06_M026.wav,iemocap,Ses03M,sad,sad,SAD,sad,TRUE,,117.9845622,20.85699452,75.94873606,271.2603164,0.006299634,0.475079533,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro06\Ses03M_impro06_M027.wav,iemocap,Ses03M,sad,sad,SAD,sad,TRUE,,125.7627513,25.79363766,75.39612713,159.625596,0.002771785,0.144787645,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro06\Ses03M_impro06_M028.wav,iemocap,Ses03M,sad,sad,SAD,sad,TRUE,,102.8551751,11.69509457,75.79822288,135.1363099,0.003232019,0.308080808,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro06\Ses03M_impro06_M029.wav,iemocap,Ses03M,sad,sad,SAD,sad,TRUE,,120.6574402,16.95113637,78.49461524,152.4524132,0.002181439,0.12335958,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro06\Ses03M_impro06_M030.wav,iemocap,Ses03M,sad,sad,SAD,sad,TRUE,,307.7789567,172.4542311,98.71669888,589.055738,0.001546735,0.056872038,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro06\Ses03M_impro06_M031.wav,iemocap,Ses03M,sad,sad,SAD,sad,TRUE,,219.7954629,183.3492084,81.31842188,541.7067521,0.001928352,0.116,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro06\Ses03M_impro06_M032.wav,iemocap,Ses03M,sad,sad,SAD,sad,TRUE,,144.2937346,127.6346006,78.77774899,495.901302,0.003119844,0.327272727,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F000.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,277.5310004,99.67158398,87.20684827,516.5257265,0.005835268,0.843373494,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F001.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,294.040731,58.93186886,219.3576777,415.9898986,0.006399718,0.411458333,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F006.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,328.7947752,69.99817279,175.1380183,506.7260084,0.024414152,0.712948518,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F007.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,346.5631047,71.84434268,181.962816,466.1379377,0.0158378,0.7,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F008.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,209.1786862,53.72523285,75.97966338,324.0468456,0.010052143,0.441666667,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F009.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,304.2499368,73.97237979,85.26336672,529.2602681,0.01028075,0.630338733,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F010.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,207.9491868,26.24059997,152.8973711,273.6671327,0.00321029,0.5,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F011.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,226.1889947,60.12382068,112.7000642,366.5076185,0.006908176,0.628712871,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F012.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,358.9600318,145.2239831,78.9313228,593.7886981,0.003017601,0.337579618,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F013.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,204.2661362,43.0669546,82.62421257,294.0510539,0.006858187,0.606022585,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F014.wav,iemocap,Ses03M,happy,happy,NEUTRAL,neutral,FALSE,,173.6771346,41.50956742,93.39483415,483.1029194,0.005853198,0.710622711,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F016.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,215.7431137,64.45957495,78.46712672,325.1602116,0.004965445,0.492227979,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F017.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,264.0734864,71.41836479,95.69369636,493.0884092,0.005684965,0.397228637,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F018.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,375.4072701,85.07325453,131.4690656,483.1972185,0.011422375,0.587537092,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F019.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,237.7869973,71.84990968,99.4265426,432.3286343,0.004106896,0.569565217,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F023.wav,iemocap,Ses03M,neutral,neutral,HAPPY,happy,FALSE,,201.8149467,75.87349194,107.3151264,412.8737721,0.002485177,0.44,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M002.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,152.6137576,69.83139891,75.14953045,590.2098553,0.012932822,0.713656388,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M003.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,249.5098827,88.36071892,121.6171111,488.066479,0.033843704,0.765013055,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M004.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,391.7089278,170.042597,129.0757741,597.4412084,0.014271827,0.626865672,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M005.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,288.1315478,174.4660513,95.36422797,548.229878,0.017973045,0.783783784,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M006.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,118.4894676,11.11139673,89.47942416,138.292846,0.006695863,0.323741007,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M007.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,188.6822844,64.69688511,129.5290131,288.7157591,0.019132745,0.4,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M008.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,263.1767622,124.6049696,119.9135762,588.844758,0.019964835,0.604113111,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M009.wav,iemocap,Ses03M,neutral,neutral,HAPPY,happy,FALSE,,94.36241801,7.099669446,76.03956349,106.7177342,0.003146728,0.19047619,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M010.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,316.0057075,111.8377206,138.9814805,494.104021,0.013539444,0.745454545,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M011.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,158.7477943,46.25341363,75.15079877,504.2321793,0.020347035,0.51986755,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M013.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,178.2761147,80.32725301,78.53707409,596.4490186,0.029358257,0.547123623,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M014.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,138.1468775,41.13105034,85.00965541,482.6876318,0.013297431,0.511041009,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M015.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,152.542975,98.92360689,78.4027923,589.1525404,0.010432067,0.630102041,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M016.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,115.9937019,32.50758334,97.99451533,240.5266139,0.003944498,0.265895954,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M017.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,123.3641402,20.32942561,83.6533754,171.570572,0.009472121,0.632876712,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M018.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,147.3800036,43.7267154,98.26993024,541.8209477,0.016370391,0.80474934,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M019.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,179.3626254,56.3897984,111.50303,238.8720639,0.002366875,0.109677419,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M020.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,158.3608008,27.74319042,110.8143469,268.6811544,0.012897599,0.629422719,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M022.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,165.5516998,76.1540537,84.25956137,331.7806017,0.009120396,0.80952381,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M023.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,148.9677011,58.15948375,84.49395643,334.0267093,0.011894487,0.49122807,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M024.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,154.1568881,70.67414392,75.25580487,277.7065438,0.009347928,0.699186992,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M025.wav,iemocap,Ses03M,happy,happy,HAPPY,happy,TRUE,,130.5624339,44.43302684,75.44107528,339.7281245,0.009690467,0.629500581,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F000.wav,iemocap,Ses03M,neutral,neutral,HAPPY,happy,FALSE,,337.9930799,81.94496181,80.69767735,588.9248593,0.013665308,0.542440318,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F001.wav,iemocap,Ses03M,neutral,neutral,SAD,sad,FALSE,,236.6396095,71.07124861,93.71875876,594.0517866,0.009810966,0.588983051,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F002.wav,iemocap,Ses03M,neutral,neutral,HAPPY,happy,FALSE,,250.2895483,47.80715437,89.14743424,388.6717517,0.012393348,0.638580931,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F003.wav,iemocap,Ses03M,neutral,neutral,ANGRY,angry,FALSE,,210.3106872,49.32559605,118.8232574,564.5744721,0.007869448,0.721893491,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F004.wav,iemocap,Ses03M,neutral,neutral,NEUTRAL,neutral,TRUE,,256.5516865,91.17216753,210.5050959,599.9603705,0.001746919,0.156666667,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F005.wav,iemocap,Ses03M,neutral,neutral,SAD,sad,FALSE,,235.9987153,129.8149736,86.09625375,598.1472654,0.00158077,0.224899598,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F006.wav,iemocap,Ses03M,neutral,neutral,SAD,sad,FALSE,,257.4917706,67.12554156,76.09493425,498.90818,0.011448692,0.713513514,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F007.wav,iemocap,Ses03M,neutral,neutral,ANGRY,angry,FALSE,,336.9606948,94.51467878,104.9573654,599.7684231,0.015525818,0.648541114,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F008.wav,iemocap,Ses03M,neutral,neutral,ANGRY,angry,FALSE,,235.9337278,51.51917074,175.6133011,589.4134447,0.011755886,0.460443038,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F009.wav,iemocap,Ses03M,neutral,neutral,ANGRY,angry,FALSE,,271.834453,79.0712645,130.7863432,555.0114631,0.014581026,0.57688808,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F010.wav,iemocap,Ses03M,neutral,neutral,ANGRY,angry,FALSE,,227.8594453,49.31703867,86.14934765,408.8035244,0.011853491,0.570576541,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F011.wav,iemocap,Ses03M,neutral,neutral,HAPPY,happy,FALSE,,230.2454938,68.15519296,82.07714523,360.0289013,0.011548585,0.418410042,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F012.wav,iemocap,Ses03M,neutral,neutral,NEUTRAL,neutral,TRUE,,197.3965384,38.81847609,87.93225381,254.4543414,0.006969728,0.577680525,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F013.wav,iemocap,Ses03M,angry,angry,ANGRY,angry,TRUE,,232.6520775,40.35515806,155.3267463,377.0106483,0.010461498,0.667546174,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F014.wav,iemocap,Ses03M,angry,angry,HAPPY,happy,FALSE,,172.900465,51.64983052,109.0667246,285.3034069,0.007490836,0.555956679,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F015.wav,iemocap,Ses03M,angry,angry,ANGRY,angry,TRUE,,197.956191,36.47531248,79.87729713,264.3894526,0.009006422,0.618661258,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F016.wav,iemocap,Ses03M,neutral,neutral,HAPPY,happy,FALSE,,258.4576264,197.6473178,87.3737176,586.3617536,0.002028479,0.174468085,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F017.wav,iemocap,Ses03M,neutral,neutral,ANGRY,angry,FALSE,,182.8713126,80.09676756,97.63946631,516.5571638,0.004864944,0.596078431,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F018.wav,iemocap,Ses03M,neutral,neutral,ANGRY,angry,FALSE,,404.4017821,97.30383425,130.042782,599.8318586,0.026850721,0.60815822,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F019.wav,iemocap,Ses03M,neutral,neutral,ANGRY,angry,FALSE,,251.6797687,38.54875711,117.5172544,326.2915841,0.008790031,0.465986395,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F020.wav,iemocap,Ses03M,angry,angry,SAD,sad,FALSE,,268.4549799,70.91692781,86.34059658,592.9078777,0.009911261,0.479262673,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F021.wav,iemocap,Ses03M,angry,angry,ANGRY,angry,TRUE,,257.4431242,47.53766576,168.1183806,365.32734,0.015555734,0.654993515,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F022.wav,iemocap,Ses03M,angry,angry,NEUTRAL,neutral,FALSE,,160.560177,57.21566054,87.09204936,249.8223197,0.005122008,0.672985782,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F023.wav,iemocap,Ses03M,neutral,neutral,ANGRY,angry,FALSE,,203.3453905,69.52899874,105.2581886,451.6600486,0.007149175,0.43832021,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F024.wav,iemocap,Ses03M,neutral,neutral,NEUTRAL,neutral,TRUE,,259.9204693,108.8758045,94.80484963,535.0386631,0.005688787,0.569190601,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F025.wav,iemocap,Ses03M,neutral,neutral,ANGRY,angry,FALSE,,258.8764868,84.18395358,111.4848255,548.6617265,0.012112834,0.520681265,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F027.wav,iemocap,Ses03M,neutral,neutral,ANGRY,angry,FALSE,,220.0911868,38.07846676,86.36289458,344.9239747,0.009351949,0.568215892,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F028.wav,iemocap,Ses03M,neutral,neutral,NEUTRAL,neutral,TRUE,,204.7377831,50.68533917,77.05449915,530.2147796,0.004295721,0.389705882,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F029.wav,iemocap,Ses03M,neutral,neutral,SAD,sad,FALSE,,208.8884771,22.37343346,86.48413266,257.4675403,0.005396812,0.345744681,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F030.wav,iemocap,Ses03M,neutral,neutral,HAPPY,happy,FALSE,,150.0603324,43.72643426,80.11882728,224.1333246,0.002804228,0.29280397,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F031.wav,iemocap,Ses03M,neutral,neutral,SAD,sad,FALSE,,214.6137261,56.91293414,110.5201321,535.072527,0.007877296,0.609271523,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F032.wav,iemocap,Ses03M,neutral,neutral,HAPPY,happy,FALSE,,351.440803,77.30408792,209.569729,598.2422053,0.00851602,0.561349693,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F033.wav,iemocap,Ses03M,neutral,neutral,NEUTRAL,neutral,TRUE,,212.6288146,42.76615361,86.54299998,319.9953639,0.002645225,0.155619597,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F034.wav,iemocap,Ses03M,neutral,neutral,HAPPY,happy,FALSE,,289.7327583,81.1468697,82.47378234,597.9995279,0.011588347,0.615146832,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_F035.wav,iemocap,Ses03M,neutral,neutral,NEUTRAL,neutral,TRUE,,236.4828969,47.60537687,86.09753987,335.2988647,0.008385586,0.566626651,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_M000.wav,iemocap,Ses03M,neutral,neutral,NEUTRAL,neutral,TRUE,,119.792921,36.6830425,80.52020656,255.8739404,0.004203941,0.423553719,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_M001.wav,iemocap,Ses03M,neutral,neutral,SAD,sad,FALSE,,104.369828,48.28374152,78.0696563,282.4711695,0.00425233,0.5,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_M002.wav,iemocap,Ses03M,neutral,neutral,NEUTRAL,neutral,TRUE,,133.7078371,56.01040782,82.19284143,545.8208529,0.007860049,0.563380282,
